train_loss,train_acc,test_loss,test_acc,time
0.9332054853439331,0.4524853825569153,0.8649137616157532,0.458089679479599,9.038174629211426
0.8651954531669617,0.4572368562221527,0.8820981383323669,0.39327484369277954,9.125147819519043
0.8823605179786682,0.39327484369277954,0.8748315572738647,0.39327484369277954,9.060881853103638
0.8748631477355957,0.3888888955116272,0.8500827550888062,0.39327484369277954,9.191110372543335
0.850055456161499,0.3885233998298645,0.8437845706939697,0.4571150243282318,9.04836654663086
0.8439582586288452,0.4524853825569153,0.8513427972793579,0.4571150243282318,9.040333032608032
0.8516761660575867,0.4524853825569153,0.8359248638153076,0.4571150243282318,9.036658763885498
0.8361324667930603,0.4524853825569153,0.831367015838623,0.45370370149612427,9.053853750228882
0.8314281105995178,0.44919589161872864,0.8314639925956726,0.39327484369277954,9.038386344909668
0.8313567638397217,0.3885233998298645,0.8258469700813293,0.39278751611709595,9.089178085327148
0.8257314562797546,0.3885233998298645,0.8185440301895142,0.4571150243282318,9.058457612991333
0.8184830546379089,0.4524853825569153,0.813628077507019,0.4571150243282318,9.077109098434448
0.8136258125305176,0.4524853825569153,0.8109169006347656,0.4571150243282318,9.065872192382812
0.8109585046768188,0.4524853825569153,0.8079611659049988,0.4571150243282318,9.064734697341919
0.808005154132843,0.4524853825569153,0.803145170211792,0.4571150243282318,9.081444025039673
0.8031396865844727,0.4524853825569153,0.7986123561859131,0.4571150243282318,9.069794178009033
0.7985470294952393,0.4524853825569153,0.7956357002258301,0.4571150243282318,9.039710998535156
0.7955374717712402,0.4524853825569153,0.7922855019569397,0.4571150243282318,9.084865808486938
0.7921662330627441,0.4524853825569153,0.7873597145080566,0.4571150243282318,9.098241090774536
0.7872153520584106,0.4524853825569153,0.782742977142334,0.4571150243282318,9.042407274246216
0.7825947999954224,0.4524853825569153,0.7796796560287476,0.4571150243282318,9.051388502120972
0.7795356512069702,0.4524853825569153,0.7751308083534241,0.4571150243282318,9.063891649246216
0.7749285101890564,0.4524853825569153,0.769345223903656,0.4571150243282318,9.050015449523926
0.7690085768699646,0.4524853825569153,0.7648375034332275,0.4658869504928589,9.037445783615112
0.7643803358078003,0.46052631735801697,0.7579137086868286,0.4658869504928589,9.036353826522827
0.7573933005332947,0.46052631735801697,0.7519325613975525,0.4571150243282318,9.0770902633667
0.7514353394508362,0.4524853825569153,0.742034912109375,0.49707603454589844,9.038087129592896
0.7412726283073425,0.4930555522441864,0.732089102268219,0.6291422843933105,9.065732479095459
0.7310519814491272,0.6282894611358643,0.7204458117485046,0.47514620423316956,9.040727853775024
0.7196118831634521,0.47039473056793213,0.7106271386146545,0.5653021335601807,9.058197021484375
0.7088398933410645,0.5643274784088135,0.7368084192276001,0.4502924084663391,9.05924367904663
0.7367835640907288,0.44663742184638977,0.7170841097831726,0.5268031358718872,9.058688163757324
0.7145580649375916,0.5277777910232544,0.6887573599815369,0.5921052694320679,9.058504581451416
0.6866021156311035,0.5910087823867798,0.6776880025863647,0.5155945420265198,9.03104043006897
0.6756795048713684,0.5131579041481018,0.6634336113929749,0.5487329363822937,9.054521083831787
0.6611621379852295,0.5493420958518982,0.6352371573448181,0.6057505011558533,9.038578271865845
0.6319723725318909,0.613304078578949,0.611705482006073,0.7763158082962036,9.044063806533813
0.6087992191314697,0.7832602262496948,0.6316769123077393,0.7207602262496948,9.059841871261597
0.6294135451316833,0.7236841917037964,0.7411109805107117,0.6920077800750732,9.044366359710693
0.7327647805213928,0.7010233998298645,0.5484237670898438,0.7884989976882935,9.062700271606445
0.5421594381332397,0.7949561476707458,0.7569413185119629,0.628654956817627,9.05263352394104
0.752092719078064,0.6326754093170166,0.6368112564086914,0.7139376401901245,9.089516878128052
0.6243506669998169,0.7236841917037964,0.6102924942970276,0.7119883298873901,9.057801485061646
0.6001154780387878,0.7225877046585083,0.5567482113838196,0.7719298005104065,9.057337999343872
0.547966718673706,0.7825292348861694,0.6055298447608948,0.7402533888816833,9.032946348190308
0.598523736000061,0.7470760345458984,0.5465043187141418,0.780701756477356,9.050091743469238
0.5394243001937866,0.7887426614761353,0.5758464932441711,0.7309941649436951,9.038404703140259
0.5670135021209717,0.7401315569877625,0.5324881076812744,0.7743664979934692,9.10272216796875
0.5244452953338623,0.7828947305679321,0.5433821678161621,0.7753411531448364,9.082114934921265
0.5371922254562378,0.7858186960220337,0.5024427771568298,0.8011695742607117,9.026182174682617
0.4950903356075287,0.8095760345458984,0.5228555798530579,0.7714424729347229,9.04668378829956
0.5137495994567871,0.7781432867050171,0.47637057304382324,0.8148148059844971,9.040099620819092
0.4708566665649414,0.8183479309082031,0.5201495289802551,0.8094542026519775,9.029910802841187
0.5195138454437256,0.8135964870452881,0.5842908620834351,0.7314814925193787,9.048288345336914
0.5750006437301636,0.7401315569877625,0.468021035194397,0.8084795475006104,9.0393226146698
0.46238163113594055,0.8114035129547119,0.5284484028816223,0.8157894611358643,9.025834560394287
0.5272229909896851,0.8179824352264404,0.45848336815834045,0.8192007541656494,9.039637565612793
0.45424172282218933,0.8263888955116272,0.5195940732955933,0.7607212662696838,9.071696996688843
0.5111691951751709,0.7679093480110168,0.463003545999527,0.8055555820465088,9.039009809494019
0.45707666873931885,0.8117690086364746,0.47314104437828064,0.8386939764022827,9.062253713607788
0.47188374400138855,0.8410087823867798,0.4499410390853882,0.8494151830673218,9.04452395439148
0.44842618703842163,0.8523392081260681,0.4468936622142792,0.8084795475006104,9.030612230300903
0.4417380690574646,0.8114035129547119,0.43828845024108887,0.8153021335601807,9.024550199508667
0.43418848514556885,0.8168859481811523,0.4292096197605133,0.8547758460044861,9.031707286834717
0.42979827523231506,0.8574561476707458,0.4048023819923401,0.8635477423667908,9.025634527206421
0.40289103984832764,0.8680555820465088,0.41975367069244385,0.8269980549812317,9.040315628051758
0.413310706615448,0.8336988091468811,0.3959291875362396,0.8523392081260681,9.033268213272095
0.3916771411895752,0.8581871390342712,0.39806824922561646,0.8664717078208923,9.041411399841309
0.3976382613182068,0.870248556137085,0.3870859146118164,0.8567251563072205,9.07380485534668
0.3842971920967102,0.859649121761322,0.3681795001029968,0.8664717078208923,9.023620843887329
0.36735135316848755,0.870248556137085,0.3780292272567749,0.8830409646034241,9.038902997970581
0.37851443886756897,0.8863304257392883,0.3734547197818756,0.8630604147911072,9.037935256958008
0.3696552813053131,0.8658625483512878,0.3509729206562042,0.8864522576332092,9.032363414764404
0.34780338406562805,0.8925438523292542,0.3597603440284729,0.88791424036026,9.029751777648926
0.3576158285140991,0.8888888955116272,0.36073043942451477,0.8698830604553223,9.059962511062622
0.35676994919776917,0.8742690086364746,0.335702121257782,0.8971734642982483,9.013039112091064
0.33477193117141724,0.8976607918739319,0.3353237807750702,0.9000974893569946,9.032587051391602
0.33478420972824097,0.9002193212509155,0.3459915518760681,0.8771929740905762,9.032181978225708
0.34335190057754517,0.8801169395446777,0.3350626528263092,0.8971734642982483,9.04319143295288
0.33328163623809814,0.8972952961921692,0.32342100143432617,0.8957114815711975,9.043875932693481
0.32026270031929016,0.9005848169326782,0.3278418481349945,0.8976607918739319,9.109336614608765
0.32434237003326416,0.8994883298873901,0.33022308349609375,0.8976607918739319,9.038851261138916
0.32852399349212646,0.8987573385238647,0.3228561282157898,0.8942494988441467,9.04105281829834
0.320965975522995,0.8958333134651184,0.3112257719039917,0.9083820581436157,9.043988227844238
0.3101794123649597,0.9082602262496948,0.31044164299964905,0.9054580926895142,9.054221391677856
0.30923908948898315,0.906798243522644,0.31652459502220154,0.8981481194496155,9.047547578811646
0.3141612112522125,0.8998538255691528,0.3140261471271515,0.9030214548110962,9.0725576877594
0.31209424138069153,0.9064327478408813,0.30700281262397766,0.9054580926895142,9.062236309051514
0.30467748641967773,0.9060672521591187,0.299824982881546,0.9113060235977173,9.03792929649353
0.29846978187561035,0.9122806787490845,0.3003290593624115,0.9083820581436157,9.035893678665161
0.29960790276527405,0.9097222089767456,0.3047521412372589,0.9064327478408813,9.04080080986023
0.303434818983078,0.9089912176132202,0.3065369725227356,0.9025341272354126,9.026465654373169
0.305519163608551,0.9038742780685425,0.3071216940879822,0.9025341272354126,9.039441108703613
0.3046649694442749,0.9046052694320679,0.2976987957954407,0.9108186960220337,9.042161226272583
0.29605603218078613,0.9111841917037964,0.2888040542602539,0.9127680063247681,9.02977991104126
0.2873536944389343,0.9141082167625427,0.2860562801361084,0.9142300486564636,9.026256799697876
0.28525644540786743,0.9148392081260681,0.2886298596858978,0.9103313684463501,9.034288167953491
0.2879578471183777,0.9111841917037964,0.2926827371120453,0.9083820581436157,9.023783683776855
0.2912995219230652,0.9111841917037964,0.2943769097328186,0.9098440408706665,9.023256540298462
0.29239776730537415,0.9115496873855591,0.2906436324119568,0.9117933511734009,9.041273355484009
0.2886894941329956,0.9148392081260681,0.28254789113998413,0.9137426614761353,9.036651372909546
0.28084322810173035,0.9148392081260681,0.27624574303627014,0.9147173762321472,9.068758964538574
0.2751140594482422,0.9166666865348816,0.2739601135253906,0.9137426614761353,9.038887023925781
0.2728845477104187,0.9163011908531189,0.2741719186306,0.9142300486564636,9.029025077819824
0.2727198004722595,0.9159356951713562,0.27738893032073975,0.916179358959198,9.040671825408936
0.2759482264518738,0.9181286692619324,0.28407520055770874,0.9122806787490845,9.025595903396606
0.28231605887413025,0.9130116701126099,0.3038305640220642,0.8961988091468811,9.038497924804688
0.30343347787857056,0.8972952961921692,0.3662308156490326,0.8791422843933105,9.045663118362427
0.3638964891433716,0.879751443862915,0.4593900144100189,0.8265107274055481,9.036251544952393
0.45704004168510437,0.8315058350563049,0.34170517325401306,0.8840156197547913,9.039865970611572
0.3386276364326477,0.8852339386940002,0.2954259514808655,0.9103313684463501,9.02526044845581
0.2931542992591858,0.9111841917037964,0.3373681902885437,0.8810915946960449,9.028199911117554
0.3350050449371338,0.8812134265899658,0.28889742493629456,0.9117933511734009,9.036032915115356
0.2882023751735687,0.9130116701126099,0.32908564805984497,0.8976607918739319,9.09909701347351
0.32895395159721375,0.8972952961921692,0.28616032004356384,0.9078947305679321,9.03842306137085
0.28436872363090515,0.9100877046585083,0.3106590509414673,0.8957114815711975,9.043658971786499
0.30655211210250854,0.8991228342056274,0.29908183217048645,0.9069200754165649,9.058119773864746
0.2941400408744812,0.9093567132949829,0.29706817865371704,0.9122806787490845,9.05307912826538
0.29218173027038574,0.9126461744308472,0.3009847104549408,0.9122806787490845,9.029394626617432
0.2966395914554596,0.9119151830673218,0.2815573215484619,0.9142300486564636,9.135262727737427
0.27809590101242065,0.9166666865348816,0.29452553391456604,0.9035087823867798,9.040673971176147
0.2921870946884155,0.9064327478408813,0.27484074234962463,0.9166666865348816,9.064226627349854
0.2734028398990631,0.9188596606254578,0.28719958662986755,0.9113060235977173,9.050248622894287
0.28576645255088806,0.9130116701126099,0.2682930827140808,0.9200779795646667,9.053038120269775
0.2668362855911255,0.9199561476707458,0.27771180868148804,0.9142300486564636,9.041658401489258
0.2756452262401581,0.9170321822166443,0.2673323452472687,0.9210526347160339,9.04069709777832
0.26513803005218506,0.9217836260795593,0.2733255624771118,0.9200779795646667,9.046603918075562
0.2713027000427246,0.9203216433525085,0.2609058618545532,0.9234892725944519,9.063073635101318
0.25976431369781494,0.9243420958518982,0.2678804099559784,0.9152047038078308,9.116873025894165
0.2678990066051483,0.9163011908531189,0.25667741894721985,0.9244639277458191,9.097324848175049
0.25711193680763245,0.9247075915336609,0.26413261890411377,0.9249512553215027,9.048643350601196
0.26435840129852295,0.9243420958518982,0.25671151280403137,0.9200779795646667,9.055472612380981
0.2571113109588623,0.922149121761322,0.2556817829608917,0.9230019450187683,9.046875715255737
0.25574827194213867,0.9243420958518982,0.25937196612358093,0.9278752207756042,9.039143323898315
0.2591714859008789,0.9265350699424744,0.24855145812034607,0.9278752207756042,9.07723879814148
0.24947600066661835,0.9290935397148132,0.25117290019989014,0.9244639277458191,9.096922159194946
0.2532672882080078,0.925804078578949,0.2499609887599945,0.9283625483512878,9.086358070373535
0.25180065631866455,0.9276315569877625,0.24323835968971252,0.9273878931999207,9.05647587776184
0.2450101375579834,0.9279970526695251,0.24641281366348267,0.9244639277458191,9.05008840560913
0.24780970811843872,0.925804078578949,0.2437824010848999,0.9283625483512878,9.053741931915283
0.24498280882835388,0.9272660613059998,0.23936167359352112,0.930311918258667,9.080251693725586
0.24112793803215027,0.9301900863647461,0.24107827246189117,0.9264132380485535,9.023388624191284
0.243729829788208,0.9283625483512878,0.23866574466228485,0.9307992458343506,9.040928840637207
0.24127747118473053,0.9290935397148132,0.23468349874019623,0.9307992458343506,9.035318374633789
0.23725692927837372,0.9312865734100342,0.23510728776454926,0.9337232112884521,9.033837795257568
0.2374991774559021,0.933845043182373,0.2366161048412323,0.9317739009857178,9.158623695373535
0.23877926170825958,0.9323830604553223,0.23496879637241364,0.9332358837127686,9.109877586364746
0.23803606629371643,0.9342105388641357,0.23278841376304626,0.9346978664398193,9.063175201416016
0.23603057861328125,0.9331140518188477,0.23031654953956604,0.9346978664398193,9.06477952003479
0.2340080738067627,0.9349415302276611,0.22898942232131958,0.9337232112884521,9.066864490509033
0.23237769305706024,0.933845043182373,0.2276802957057953,0.9342105388641357,9.059001207351685
0.23128391802310944,0.933845043182373,0.2259780615568161,0.9332358837127686,9.044254302978516
0.23004767298698425,0.9331140518188477,0.2247825264930725,0.9351851940155029,9.037885189056396
0.2292030155658722,0.9349415302276611,0.2237885296344757,0.9371345043182373,9.024828433990479
0.22837191820144653,0.9371345043182373,0.22363579273223877,0.9361598491668701,9.042909860610962
0.22761528193950653,0.9360380172729492,0.22312359511852264,0.9366471767425537,9.047202587127686
0.22768600285053253,0.9364035129547119,0.22676202654838562,0.9381091594696045,9.054599046707153
0.23027312755584717,0.9378654956817627,0.24082237482070923,0.9283625483512878,9.02735710144043
0.24698367714881897,0.9265350699424744,0.3293909430503845,0.8947368264198303,9.0351243019104
0.330614298582077,0.8932748436927795,0.5831555128097534,0.7919103503227234,9.029729127883911
0.5845851302146912,0.7942251563072205,0.5606524348258972,0.7997075915336609,9.025732278823853
0.5589609742164612,0.7956871390342712,0.26921913027763367,0.9147173762321472,9.026504755020142
0.2659910023212433,0.9170321822166443,0.4059162139892578,0.847953200340271,9.02452826499939
0.39965516328811646,0.8534356951713562,0.31650397181510925,0.8859649300575256,9.04698371887207
0.31489506363868713,0.8881579041481018,0.3548646867275238,0.8728070259094238,9.039830207824707
0.3553503751754761,0.8742690086364746,0.3448331952095032,0.878654956817627,9.045244455337524
0.3419630527496338,0.8801169395446777,0.2922375500202179,0.902046799659729,9.068380355834961
0.2860734760761261,0.9093567132949829,0.3226584494113922,0.8893762230873108,9.031143188476562
0.31469330191612244,0.8929093480110168,0.31864839792251587,0.8898635506629944,9.030774116516113
0.30891716480255127,0.8965643048286438,0.295076847076416,0.9064327478408813,9.030532360076904
0.2852976322174072,0.9100877046585083,0.3106909394264221,0.904483437538147,9.055832147598267
0.30248692631721497,0.906798243522644,0.29173922538757324,0.9103313684463501,9.056960821151733
0.2850342392921448,0.9111841917037964,0.3138798177242279,0.8913255333900452,9.095836639404297
0.30949878692626953,0.8929093480110168,0.2881534993648529,0.9127680063247681,9.0699303150177
0.2818797826766968,0.9144737124443054,0.2891943156719208,0.9132553339004517,9.067814111709595
0.28178271651268005,0.9155701994895935,0.2881770133972168,0.9078947305679321,9.0674147605896
0.28148984909057617,0.9108186960220337,0.2740840017795563,0.9132553339004517,9.056119680404663
0.2684648036956787,0.9163011908531189,0.2747832238674164,0.9171540141105652,9.056392908096313
0.270712673664093,0.9210526347160339,0.2697252631187439,0.9171540141105652,9.271317720413208
0.2666696310043335,0.9199561476707458,0.2677687406539917,0.9093567132949829,9.131304264068604
0.26503366231918335,0.9137426614761353,0.26955562829971313,0.9122806787490845,9.033801317214966
0.2667555510997772,0.9152047038078308,0.26125743985176086,0.9181286692619324,9.059673070907593
0.25843513011932373,0.9214181303977966,0.26613518595695496,0.9244639277458191,9.063258647918701
0.2633775472640991,0.9269005656242371,0.2602388858795166,0.9249512553215027,9.047029495239258
0.25741973519325256,0.9269005656242371,0.25842297077178955,0.9181286692619324,9.065813779830933
0.2556798458099365,0.9203216433525085,0.25648248195648193,0.9195906519889832,9.049694061279297
0.2541808485984802,0.9214181303977966,0.25061261653900146,0.9269005656242371,9.0404372215271
0.24856607615947723,0.9287280440330505,0.25223585963249207,0.9259259104728699,9.035912275314331
0.25014033913612366,0.9287280440330505,0.24596638977527618,0.9278752207756042,9.034623861312866
0.24364778399467468,0.9309210777282715,0.2466149926185608,0.9230019450187683,9.035129308700562
0.24409982562065125,0.9254385828971863,0.24482128024101257,0.9264132380485535,9.025876760482788
0.24187719821929932,0.9287280440330505,0.24348755180835724,0.930311918258667,9.040028810501099
0.24011653661727905,0.932748556137085,0.24257993698120117,0.9307992458343506,9.031289100646973
